OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup
4660,10543,108,14,0,39,3,40100,561400,30s,High-Price,2021-02-24 23:51:25,Saturday,23:51:25,2021,Winter,PrimeTime
4661,10957,138,3,0,33,4,40000,120000,30s,High-Price,2021-01-14 08:21:41,Friday,08:21:41,2021,Winter,DayTime
4662,10437,170,9,0,42,6,38000,342000,40s,High-Price,2021-02-02 23:21:13,Monday,23:21:13,2021,Winter,PrimeTime
4663,10782,294,2,1,54,7,32100,64200,50s,Medium-Price,2021-02-01 17:36:21,Sunday,17:36:21,2021,Winter,DayTime
4664,10499,144,8,0,25,5,40800,326400,20s,High-Price,2021-03-27 23:01:39,Monday,23:01:39,2021,Spring,PrimeTime
4665,10800,101,9,1,32,5,43100,387900,30s,High-Price,2021-02-11 20:34:16,Wednesday,20:34:16,2021,Winter,PrimeTime
4666,10187,234,2,1,28,4,26400,52800,20s,Medium-Price,2021-01-04 23:31:07,Thursday,23:31:07,2021,Winter,PrimeTime
4667,10253,144,3,0,35,6,40800,122400,30s,High-Price,2021-01-28 23:57:27,Monday,23:57:27,2021,Winter,PrimeTime
4668,10657,144,12,0,21,5,40800,489600,20s,High-Price,2021-01-22 21:35:45,Sunday,21:35:45,2021,Winter,PrimeTime
4669,10787,102,3,0,30,8,42300,126900,20s,High-Price,2021-02-11 20:09:03,Monday,20:09:03,2021,Winter,PrimeTime
4670,10898,228,3,1,22,2,22000,66000,20s,Medium-Price,2021-02-12 21:51:48,Saturday,21:51:48,2021,Winter,PrimeTime
4671,10016,101,4,0,60,4,43100,172400,50s,High-Price,2021-02-04 22:39:37,Thursday,22:39:37,2021,Winter,PrimeTime
4672,10673,138,4,0,32,5,40000,160000,30s,High-Price,2021-02-07 23:24:30,Wednesday,23:24:30,2021,Winter,PrimeTime
4673,10079,102,8,0,38,6,42300,338400,30s,High-Price,2021-03-11 05:31:43,Monday,05:31:43,2021,Spring,DayBreak
4674,10842,138,5,0,22,6,40000,200000,20s,High-Price,2021-02-25 23:27:26,Tuesday,23:27:26,2021,Winter,PrimeTime
4675,10775,160,2,0,28,5,39400,78800,20s,High-Price,2021-01-15 22:35:55,Wednesday,22:35:55,2021,Winter,PrimeTime
4676,10756,160,15,0,23,5,39400,591000,20s,High-Price,2021-01-11 16:45:19,Saturday,16:45:19,2021,Winter,DayTime
4677,10880,152,2,0,24,6,38700,77400,20s,High-Price,2021-01-22 20:28:16,Wednesday,20:28:16,2021,Winter,PrimeTime
4678,10196,138,8,0,22,6,40000,320000,20s,High-Price,2021-03-18 19:08:48,Sunday,19:08:48,2021,Spring,PrimeTime
4679,10071,160,8,0,26,4,39400,315200,20s,High-Price,2021-02-03 23:25:19,Friday,23:25:19,2021,Winter,PrimeTime
4680,10887,222,11,1,24,4,20300,223300,20s,Medium-Price,2021-01-14 22:39:47,Wednesday,22:39:47,2021,Winter,PrimeTime
4681,10208,190,10,0,31,6,41900,419000,30s,High-Price,2021-01-11 08:40:35,Monday,08:40:35,2021,Winter,DayTime
4682,10734,144,23,0,22,6,40800,938400,20s,High-Price,2021-02-14 14:18:57,Saturday,14:18:57,2021,Winter,DayTime
4683,10854,134,9,0,34,5,37100,333900,30s,High-Price,2021-01-22 20:36:07,Saturday,20:36:07,2021,Winter,PrimeTime
4684,10180,354,12,0,17,5,13400,160800,10s,Low-Price,2021-01-12 22:38:35,Monday,22:38:35,2021,Winter,PrimeTime
4685,10843,354,13,0,18,3,13400,174200,10s,Low-Price,2021-01-01 22:37:15,Sunday,22:37:15,2021,Winter,PrimeTime
4686,10187,244,5,1,28,4,22800,114000,20s,Medium-Price,2021-01-23 23:13:30,Sunday,23:13:30,2021,Winter,PrimeTime
4687,10974,127,18,1,22,4,41000,738000,20s,High-Price,2021-03-26 20:33:09,Saturday,20:33:09,2021,Spring,PrimeTime
4688,10860,186,1,0,26,9,41200,41200,20s,High-Price,2021-02-14 20:36:26,Monday,20:36:26,2021,Winter,PrimeTime
4689,10923,152,25,0,26,9,38700,967500,20s,High-Price,2021-02-28 22:22:55,Tuesday,22:22:55,2021,Winter,PrimeTime
4690,10539,290,1,1,21,6,23300,23300,20s,Medium-Price,2021-03-20 21:51:12,Wednesday,21:51:12,2021,Spring,PrimeTime
4691,10746,190,13,0,26,5,41900,544700,20s,High-Price,2021-02-17 19:08:40,Thursday,19:08:40,2021,Winter,PrimeTime
4692,10581,194,3,0,24,4,38200,114600,20s,High-Price,2021-02-18 22:02:34,Monday,22:02:34,2021,Winter,PrimeTime
4693,10828,160,13,0,26,3,39400,512200,20s,High-Price,2021-01-06 20:07:23,Friday,20:07:23,2021,Winter,PrimeTime
4694,10926,154,1,0,27,9,40300,40300,20s,High-Price,2021-01-19 23:24:10,Thursday,23:24:10,2021,Winter,PrimeTime
4695,10689,102,8,0,22,7,42300,338400,20s,High-Price,2021-01-09 21:39:53,Sunday,21:39:53,2021,Winter,PrimeTime
4696,10349,160,7,0,22,9,39400,275800,20s,High-Price,2021-01-08 20:42:56,Friday,20:42:56,2021,Winter,PrimeTime
4697,10318,105,2,0,30,5,42200,84400,20s,High-Price,2021-01-13 20:34:04,Monday,20:34:04,2021,Winter,PrimeTime
4698,10701,254,4,1,23,6,22900,91600,20s,Medium-Price,2021-03-28 17:50:59,Friday,17:50:59,2021,Spring,DayTime
4699,10912,179,1,1,59,4,41300,41300,50s,High-Price,2021-02-18 15:52:34,Saturday,15:52:34,2021,Winter,DayTime
4700,10879,190,10,0,33,5,41900,419000,30s,High-Price,2021-02-11 22:35:23,Tuesday,22:35:23,2021,Winter,PrimeTime
4701,10506,144,8,0,28,5,40800,326400,20s,High-Price,2021-02-16 21:29:28,Friday,21:29:28,2021,Winter,PrimeTime
4702,10092,152,4,0,25,6,38700,154800,20s,High-Price,2021-03-11 23:02:10,Tuesday,23:02:10,2021,Spring,PrimeTime
4703,10425,190,7,0,38,3,41900,293300,30s,High-Price,2021-03-13 13:35:43,Saturday,13:35:43,2021,Spring,DayTime
4704,10161,186,1,0,27,4,41200,41200,20s,High-Price,2021-03-23 22:20:57,Wednesday,22:20:57,2021,Spring,PrimeTime
4705,10686,179,1,1,19,3,41300,41300,10s,High-Price,2021-03-20 21:41:09,Thursday,21:41:09,2021,Spring,PrimeTime
4706,10114,138,5,0,31,5,40000,200000,30s,High-Price,2021-02-18 12:22:16,Thursday,12:22:16,2021,Winter,DayTime
4707,10399,244,8,1,27,2,22800,182400,20s,Medium-Price,2021-02-07 20:10:37,Saturday,20:10:37,2021,Winter,PrimeTime
4708,10837,270,8,1,24,5,30200,241600,20s,Medium-Price,2021-03-28 23:20:19,Tuesday,23:20:19,2021,Spring,PrimeTime
4709,10346,138,3,0,35,5,40000,120000,30s,High-Price,2021-03-09 20:36:50,Wednesday,20:36:50,2021,Spring,PrimeTime
4710,10481,238,23,1,32,2,31700,729100,30s,Medium-Price,2021-03-15 21:29:10,Thursday,21:29:10,2021,Spring,PrimeTime
4711,10269,238,1,1,33,6,31700,31700,30s,Medium-Price,2021-01-04 21:37:52,Friday,21:37:52,2021,Winter,PrimeTime
4712,10685,154,10,0,23,3,40300,403000,20s,High-Price,2021-03-08 22:06:35,Friday,22:06:35,2021,Spring,PrimeTime
4713,10874,105,21,0,27,9,42200,886200,20s,High-Price,2021-03-17 22:54:20,Sunday,22:54:20,2021,Spring,PrimeTime
4714,10316,252,4,1,31,6,26500,106000,30s,Medium-Price,2021-01-10 23:42:21,Thursday,23:42:21,2021,Winter,PrimeTime
4715,10427,111,5,0,30,1,38400,192000,20s,High-Price,2021-02-15 21:02:51,Tuesday,21:02:51,2021,Winter,PrimeTime
4716,10960,254,1,1,28,6,22900,22900,20s,Medium-Price,2021-01-09 22:14:17,Saturday,22:14:17,2021,Winter,PrimeTime
4717,10821,144,5,0,36,4,40800,204000,30s,High-Price,2021-03-02 20:38:01,Wednesday,20:38:01,2021,Spring,PrimeTime
4718,10398,162,18,0,59,6,40200,723600,50s,High-Price,2021-01-13 16:36:57,Tuesday,16:36:57,2021,Winter,DayTime
4719,10437,160,5,0,42,6,39400,197000,40s,High-Price,2021-03-13 23:57:53,Tuesday,23:57:53,2021,Spring,PrimeTime
4720,10179,262,19,1,16,5,21300,404700,10s,Medium-Price,2021-02-18 22:30:27,Saturday,22:30:27,2021,Winter,PrimeTime
4721,10121,160,2,0,21,5,39400,78800,20s,High-Price,2021-01-23 15:55:27,Tuesday,15:55:27,2021,Winter,DayTime
4722,10947,144,15,0,26,4,40800,612000,20s,High-Price,2021-03-01 23:06:02,Tuesday,23:06:02,2021,Spring,PrimeTime
4723,10882,190,19,0,30,9,41900,796100,20s,High-Price,2021-02-23 23:05:13,Monday,23:05:13,2021,Winter,PrimeTime
4724,10966,190,7,0,29,6,41900,293300,20s,High-Price,2021-01-23 22:02:02,Thursday,22:02:02,2021,Winter,PrimeTime
4725,10472,294,15,1,27,4,32100,481500,20s,Medium-Price,2021-02-26 16:07:39,Tuesday,16:07:39,2021,Winter,DayTime
4726,10742,118,20,0,46,6,41600,832000,40s,High-Price,2021-03-14 21:33:04,Tuesday,21:33:04,2021,Spring,PrimeTime
4727,10629,138,11,0,27,5,40000,440000,20s,High-Price,2021-03-23 23:19:21,Wednesday,23:19:21,2021,Spring,PrimeTime
4728,10991,128,12,0,22,5,37500,450000,20s,High-Price,2021-02-19 22:01:09,Tuesday,22:01:09,2021,Winter,PrimeTime
4729,10477,179,7,0,22,7,41300,289100,20s,High-Price,2021-01-18 23:44:28,Tuesday,23:44:28,2021,Winter,PrimeTime
4730,10183,190,1,0,25,10,41900,41900,20s,High-Price,2021-01-06 23:00:55,Thursday,23:00:55,2021,Winter,PrimeTime
4731,10982,134,3,0,33,5,37100,111300,30s,High-Price,2021-01-04 22:46:20,Monday,22:46:20,2021,Winter,PrimeTime
4732,10852,260,1,1,29,8,29300,29300,20s,Medium-Price,2021-01-30 14:57:58,Saturday,14:57:58,2021,Winter,DayTime
4733,10857,154,3,0,25,5,40300,120900,20s,High-Price,2021-02-19 22:57:19,Saturday,22:57:19,2021,Winter,PrimeTime
4734,10378,290,11,1,36,2,23300,256300,30s,Medium-Price,2021-02-04 21:42:39,Monday,21:42:39,2021,Winter,PrimeTime
4735,10688,122,1,0,27,6,37400,37400,20s,High-Price,2021-01-02 16:14:04,Wednesday,16:14:04,2021,Winter,DayTime
4736,10600,152,1,0,30,4,38700,38700,20s,High-Price,2021-03-23 20:35:00,Wednesday,20:35:00,2021,Spring,PrimeTime
4737,10942,144,2,0,38,5,40800,81600,30s,High-Price,2021-03-11 14:25:49,Saturday,14:25:49,2021,Spring,DayTime
4738,10063,100,8,0,42,4,37200,297600,40s,High-Price,2021-03-09 23:59:38,Saturday,23:59:38,2021,Spring,PrimeTime
4739,10267,152,3,0,23,3,38700,116100,20s,High-Price,2021-03-25 14:38:20,Thursday,14:38:20,2021,Spring,DayTime
4740,10607,111,13,0,25,5,38400,499200,20s,High-Price,2021-01-15 20:45:03,Wednesday,20:45:03,2021,Winter,PrimeTime
4741,10097,144,5,0,29,6,40800,204000,20s,High-Price,2021-01-23 23:26:05,Tuesday,23:26:05,2021,Winter,PrimeTime
4742,10982,111,14,0,33,5,38400,537600,30s,High-Price,2021-03-15 23:38:41,Thursday,23:38:41,2021,Spring,PrimeTime
4743,10873,105,14,1,24,5,42200,590800,20s,High-Price,2021-02-04 23:26:11,Friday,23:26:11,2021,Winter,PrimeTime
4744,10055,144,1,0,55,6,40800,40800,50s,High-Price,2021-02-09 22:26:10,Wednesday,22:26:10,2021,Winter,PrimeTime
4745,10863,127,5,0,24,4,41000,205000,20s,High-Price,2021-03-10 20:44:00,Thursday,20:44:00,2021,Spring,PrimeTime
4746,10647,118,3,0,26,3,41600,124800,20s,High-Price,2021-02-19 09:53:03,Friday,09:53:03,2021,Winter,DayTime
4747,10922,138,10,0,20,5,40000,400000,10s,High-Price,2021-02-19 23:33:50,Sunday,23:33:50,2021,Winter,PrimeTime
4748,10518,127,8,1,32,4,41000,328000,30s,High-Price,2021-01-10 21:30:39,Saturday,21:30:39,2021,Winter,PrimeTime
4749,10696,360,3,0,17,5,5100,15300,10s,Low-Price,2021-03-24 20:13:52,Thursday,20:13:52,2021,Spring,PrimeTime
4750,10736,152,7,0,36,5,38700,270900,30s,High-Price,2021-03-24 23:17:22,Monday,23:17:22,2021,Spring,PrimeTime
4751,10048,202,9,1,29,7,23500,211500,20s,Medium-Price,2021-02-14 22:53:23,Monday,22:53:23,2021,Winter,PrimeTime
4752,10495,152,4,0,29,5,38700,154800,20s,High-Price,2021-02-22 20:03:08,Saturday,20:03:08,2021,Winter,PrimeTime
4753,10412,118,2,0,23,8,41600,83200,20s,High-Price,2021-01-18 22:36:54,Wednesday,22:36:54,2021,Winter,PrimeTime
4754,10346,160,7,0,35,5,39400,275800,30s,High-Price,2021-02-22 20:41:00,Sunday,20:41:00,2021,Winter,PrimeTime
4755,10418,160,6,0,28,5,39400,236400,20s,High-Price,2021-03-26 20:28:34,Saturday,20:28:34,2021,Spring,PrimeTime
4756,10732,154,5,0,32,6,40300,201500,30s,High-Price,2021-02-25 04:05:25,Saturday,04:05:25,2021,Winter,DayBreak
4757,10913,198,8,0,34,5,42600,340800,30s,High-Price,2021-02-09 22:14:07,Thursday,22:14:07,2021,Winter,PrimeTime
4758,10657,138,1,0,21,5,40000,40000,20s,High-Price,2021-03-23 22:35:53,Saturday,22:35:53,2021,Spring,PrimeTime
4759,10336,170,1,0,34,4,38000,38000,30s,High-Price,2021-01-29 14:19:34,Sunday,14:19:34,2021,Winter,DayTime
4760,10735,252,4,1,20,7,26500,106000,10s,Medium-Price,2021-01-18 22:46:28,Friday,22:46:28,2021,Winter,PrimeTime
4761,10419,260,13,1,25,5,29300,380900,20s,Medium-Price,2021-01-04 19:24:07,Thursday,19:24:07,2021,Winter,PrimeTime
4762,10444,244,4,1,25,7,22800,91200,20s,Medium-Price,2021-02-20 22:41:33,Wednesday,22:41:33,2021,Winter,PrimeTime
4763,10070,127,16,0,38,6,41000,656000,30s,High-Price,2021-03-17 20:41:55,Saturday,20:41:55,2021,Spring,PrimeTime
4764,10073,198,22,0,22,5,42600,937200,20s,High-Price,2021-03-18 23:49:38,Wednesday,23:49:38,2021,Spring,PrimeTime
4765,10657,160,2,0,21,5,39400,78800,20s,High-Price,2021-03-16 15:05:17,Wednesday,15:05:17,2021,Spring,DayTime
4766,10231,186,6,0,44,4,41200,247200,40s,High-Price,2021-01-10 20:15:29,Wednesday,20:15:29,2021,Winter,PrimeTime
4767,10820,198,10,0,27,7,42600,426000,20s,High-Price,2021-01-30 14:00:15,Saturday,14:00:15,2021,Winter,DayTime
4768,10488,270,22,1,32,5,30200,664400,30s,Medium-Price,2021-03-21 22:33:23,Monday,22:33:23,2021,Spring,PrimeTime
4769,10605,138,3,0,23,3,40000,120000,20s,High-Price,2021-02-18 23:47:31,Saturday,23:47:31,2021,Winter,PrimeTime
4770,10646,186,5,0,27,6,41200,206000,20s,High-Price,2021-02-11 22:00:52,Thursday,22:00:52,2021,Winter,PrimeTime
4771,10001,260,7,1,53,3,29300,205100,50s,Medium-Price,2021-02-26 23:48:06,Friday,23:48:06,2021,Winter,PrimeTime
4772,10724,160,12,0,42,5,39400,472800,40s,High-Price,2021-03-23 15:35:30,Tuesday,15:35:30,2021,Spring,DayTime
4773,10536,111,3,0,29,2,38400,115200,20s,High-Price,2021-01-26 22:28:32,Thursday,22:28:32,2021,Winter,PrimeTime
4774,10509,160,9,0,29,4,39400,354600,20s,High-Price,2021-02-11 20:33:18,Monday,20:33:18,2021,Winter,PrimeTime
4775,10159,218,13,1,28,7,24700,321100,20s,Medium-Price,2021-01-26 22:08:47,Friday,22:08:47,2021,Winter,PrimeTime
4776,10757,160,2,0,60,5,39400,78800,50s,High-Price,2021-02-25 20:58:04,Sunday,20:58:04,2021,Winter,PrimeTime
4777,10623,190,7,0,66,6,41900,293300,60s+,High-Price,2021-01-14 23:20:34,Monday,23:20:34,2021,Winter,PrimeTime
4778,10807,138,6,0,24,5,40000,240000,20s,High-Price,2021-01-22 13:52:11,Tuesday,13:52:11,2021,Winter,DayTime
4779,10681,370,1,0,14,6,14900,14900,10s,Low-Price,2021-01-17 21:41:28,Tuesday,21:41:28,2021,Winter,PrimeTime
4780,10739,193,3,0,24,5,43900,131700,20s,High-Price,2021-01-03 20:29:47,Sunday,20:29:47,2021,Winter,PrimeTime
4781,10594,160,11,0,31,7,39400,433400,30s,High-Price,2021-03-04 23:39:41,Friday,23:39:41,2021,Spring,PrimeTime
4782,10640,352,3,0,17,5,14800,44400,10s,Low-Price,2021-01-27 23:01:41,Friday,23:01:41,2021,Winter,PrimeTime
4783,10912,254,10,1,59,4,22900,229000,50s,Medium-Price,2021-02-17 08:01:06,Monday,08:01:06,2021,Winter,DayTime
4784,10075,186,9,0,23,7,41200,370800,20s,High-Price,2021-03-04 21:44:08,Friday,21:44:08,2021,Spring,PrimeTime
4785,10275,152,8,0,33,6,38700,309600,30s,High-Price,2021-03-27 20:21:56,Friday,20:21:56,2021,Spring,PrimeTime
4786,10489,160,40,0,26,5,39400,1576000,20s,High-Price,2021-03-23 20:07:33,Saturday,20:07:33,2021,Spring,PrimeTime
4787,10284,122,4,0,26,6,37400,149600,20s,High-Price,2021-03-21 23:22:09,Wednesday,23:22:09,2021,Spring,PrimeTime
4788,10308,122,11,0,21,5,37400,411400,20s,High-Price,2021-03-13 21:59:29,Wednesday,21:59:29,2021,Spring,PrimeTime
4789,10893,194,1,0,25,8,38200,38200,20s,High-Price,2021-03-10 18:20:44,Thursday,18:20:44,2021,Spring,DayTime
4790,10427,116,1,0,30,1,36600,36600,20s,High-Price,2021-01-17 18:33:24,Monday,18:33:24,2021,Winter,DayTime
4791,10487,108,4,0,22,6,40100,160400,20s,High-Price,2021-01-20 22:46:26,Sunday,22:46:26,2021,Winter,PrimeTime
4792,10719,118,4,0,59,7,41600,166400,50s,High-Price,2021-02-03 22:38:24,Wednesday,22:38:24,2021,Winter,PrimeTime
4793,10816,252,9,1,34,6,26500,238500,30s,Medium-Price,2021-01-29 21:18:32,Tuesday,21:18:32,2021,Winter,PrimeTime
4794,10338,127,4,0,20,5,41000,164000,10s,High-Price,2021-02-03 19:20:03,Monday,19:20:03,2021,Winter,PrimeTime
4795,10253,160,5,0,35,6,39400,197000,30s,High-Price,2021-01-01 23:56:14,Friday,23:56:14,2021,Winter,PrimeTime
4796,10376,138,6,0,59,5,40000,240000,50s,High-Price,2021-01-10 21:18:15,Wednesday,21:18:15,2021,Winter,PrimeTime
4797,10170,181,3,1,44,7,43600,130800,40s,High-Price,2021-01-20 22:25:53,Friday,22:25:53,2021,Winter,PrimeTime
4798,10237,152,3,0,24,9,38700,116100,20s,High-Price,2021-01-20 21:14:11,Wednesday,21:14:11,2021,Winter,PrimeTime
4799,10900,208,18,1,35,6,18100,325800,30s,Medium-Price,2021-03-28 22:25:04,Friday,22:25:04,2021,Spring,PrimeTime
4800,10497,238,1,1,20,6,31700,31700,10s,Medium-Price,2021-03-16 21:51:12,Wednesday,21:51:12,2021,Spring,PrimeTime
4801,10118,127,8,0,23,8,41000,328000,20s,High-Price,2021-02-26 22:09:26,Wednesday,22:09:26,2021,Winter,PrimeTime
4802,10922,160,2,0,20,5,39400,78800,10s,High-Price,2021-02-06 23:32:30,Friday,23:32:30,2021,Winter,PrimeTime
4803,10217,144,5,0,23,5,40800,204000,20s,High-Price,2021-01-29 22:54:55,Friday,22:54:55,2021,Winter,PrimeTime
4804,10877,202,16,1,38,7,23500,376000,30s,Medium-Price,2021-02-17 13:17:31,Tuesday,13:17:31,2021,Winter,DayTime
4805,10992,198,9,0,27,6,42600,383400,20s,High-Price,2021-01-06 22:12:13,Friday,22:12:13,2021,Winter,PrimeTime
4806,10216,208,20,1,41,4,18100,362000,40s,Medium-Price,2021-01-16 21:46:43,Tuesday,21:46:43,2021,Winter,PrimeTime
4807,10336,190,4,0,34,4,41900,167600,30s,High-Price,2021-03-31 20:20:36,Tuesday,20:20:36,2021,Spring,PrimeTime
4808,10022,160,10,0,21,5,39400,394000,20s,High-Price,2021-03-22 18:06:03,Sunday,18:06:03,2021,Spring,DayTime
4809,10061,144,7,0,46,4,40800,285600,40s,High-Price,2021-02-03 20:24:15,Thursday,20:24:15,2021,Winter,PrimeTime
4810,10030,262,3,1,19,7,21300,63900,10s,Medium-Price,2021-01-28 20:32:05,Friday,20:32:05,2021,Winter,PrimeTime
4811,10535,101,2,0,37,5,43100,86200,30s,High-Price,2021-03-09 20:23:50,Friday,20:23:50,2021,Spring,PrimeTime
4812,10025,252,18,1,23,6,26500,477000,20s,Medium-Price,2021-02-12 20:26:26,Friday,20:26:26,2021,Winter,PrimeTime
4813,10068,182,4,0,28,5,41100,164400,20s,High-Price,2021-01-26 22:59:38,Monday,22:59:38,2021,Winter,PrimeTime
4814,10650,286,17,1,28,8,29500,501500,20s,Medium-Price,2021-02-19 21:41:09,Saturday,21:41:09,2021,Winter,PrimeTime
4815,10551,186,6,0,26,5,41200,247200,20s,High-Price,2021-02-28 21:21:15,Friday,21:21:15,2021,Winter,PrimeTime
4816,10833,154,5,0,27,5,40300,201500,20s,High-Price,2021-01-03 17:26:03,Tuesday,17:26:03,2021,Winter,DayTime
4817,10336,111,9,0,34,4,38400,345600,30s,High-Price,2021-03-20 22:04:16,Saturday,22:04:16,2021,Spring,PrimeTime
4818,10493,298,5,1,26,5,22600,113000,20s,Medium-Price,2021-01-13 20:41:29,Friday,20:41:29,2021,Winter,PrimeTime
4819,10143,170,11,0,34,5,38000,418000,30s,High-Price,2021-01-02 22:36:36,Friday,22:36:36,2021,Winter,PrimeTime
4820,10582,160,3,0,24,5,39400,118200,20s,High-Price,2021-03-04 20:51:36,Monday,20:51:36,2021,Spring,PrimeTime
4821,10082,252,4,1,25,5,26500,106000,20s,Medium-Price,2021-02-13 22:46:32,Friday,22:46:32,2021,Winter,PrimeTime
4822,10699,154,5,0,27,5,40300,201500,20s,High-Price,2021-01-16 20:29:05,Tuesday,20:29:05,2021,Winter,PrimeTime
4823,10362,160,5,0,23,4,39400,197000,20s,High-Price,2021-03-13 23:00:07,Friday,23:00:07,2021,Spring,PrimeTime
4824,10580,110,9,0,29,9,44500,400500,20s,High-Price,2021-01-29 20:24:38,Monday,20:24:38,2021,Winter,PrimeTime
4825,10241,111,2,0,39,8,38400,76800,30s,High-Price,2021-01-26 23:46:46,Monday,23:46:46,2021,Winter,PrimeTime
4826,10212,195,3,0,29,9,36200,108600,20s,High-Price,2021-03-23 22:50:59,Thursday,22:50:59,2021,Spring,PrimeTime
4827,10083,128,6,0,84,5,37500,225000,60s+,High-Price,2021-03-10 20:35:59,Wednesday,20:35:59,2021,Spring,PrimeTime
4828,10364,244,2,1,31,5,22800,45600,30s,Medium-Price,2021-02-17 20:56:00,Monday,20:56:00,2021,Winter,PrimeTime
4829,10690,160,1,0,30,6,39400,39400,20s,High-Price,2021-02-02 22:46:35,Tuesday,22:46:35,2021,Winter,PrimeTime
4830,10626,154,8,0,32,5,40300,322400,30s,High-Price,2021-02-02 20:46:29,Tuesday,20:46:29,2021,Winter,PrimeTime
4831,10386,254,2,1,29,9,22900,45800,20s,Medium-Price,2021-01-01 20:26:31,Saturday,20:26:31,2021,Winter,PrimeTime
4832,10648,254,21,1,43,6,22900,480900,40s,Medium-Price,2021-02-15 20:18:41,Monday,20:18:41,2021,Winter,PrimeTime
4833,10521,160,3,0,27,6,39400,118200,20s,High-Price,2021-03-13 23:04:28,Friday,23:04:28,2021,Spring,PrimeTime
4834,10544,152,2,0,25,5,38700,77400,20s,High-Price,2021-02-08 20:16:35,Tuesday,20:16:35,2021,Winter,PrimeTime
4835,10637,152,23,0,82,5,38700,890100,60s+,High-Price,2021-03-15 21:00:44,Sunday,21:00:44,2021,Spring,PrimeTime
4836,10271,144,6,0,34,5,40800,244800,30s,High-Price,2021-01-02 11:42:33,Monday,11:42:33,2021,Winter,DayTime
4837,10207,238,16,1,21,1,31700,507200,20s,Medium-Price,2021-02-02 22:54:42,Sunday,22:54:42,2021,Winter,PrimeTime
4838,10405,105,9,1,15,5,42200,379800,10s,High-Price,2021-03-11 21:03:12,Monday,21:03:12,2021,Spring,PrimeTime
4839,10147,186,16,0,30,7,41200,659200,20s,High-Price,2021-03-17 20:39:38,Saturday,20:39:38,2021,Spring,PrimeTime
4840,10752,135,1,1,32,3,43800,43800,30s,High-Price,2021-03-12 16:21:36,Sunday,16:21:36,2021,Spring,DayTime
4841,10164,160,3,0,25,6,39400,118200,20s,High-Price,2021-02-05 23:10:27,Wednesday,23:10:27,2021,Winter,PrimeTime
4842,10813,160,8,0,20,6,39400,315200,10s,High-Price,2021-02-15 20:25:40,Sunday,20:25:40,2021,Winter,PrimeTime
4843,10360,160,20,0,28,8,39400,788000,20s,High-Price,2021-03-20 22:33:06,Thursday,22:33:06,2021,Spring,PrimeTime
4844,10672,182,24,0,32,6,41100,986400,30s,High-Price,2021-03-18 20:40:35,Tuesday,20:40:35,2021,Spring,PrimeTime
4845,10194,290,2,1,28,4,23300,46600,20s,Medium-Price,2021-02-02 20:20:42,Tuesday,20:20:42,2021,Winter,PrimeTime
4846,10731,124,4,0,28,5,36800,147200,20s,High-Price,2021-02-04 23:37:21,Friday,23:37:21,2021,Winter,PrimeTime
4847,10250,160,24,0,26,5,39400,945600,20s,High-Price,2021-02-05 20:25:13,Thursday,20:25:13,2021,Winter,PrimeTime
4848,10409,198,2,0,48,5,42600,85200,40s,High-Price,2021-01-07 20:44:52,Thursday,20:44:52,2021,Winter,PrimeTime
4849,10295,127,8,0,22,6,41000,328000,20s,High-Price,2021-02-21 20:33:37,Wednesday,20:33:37,2021,Winter,PrimeTime
4850,10042,105,1,0,35,5,42200,42200,30s,High-Price,2021-03-24 23:41:20,Monday,23:41:20,2021,Spring,PrimeTime
4851,10736,118,2,0,36,5,41600,83200,30s,High-Price,2021-01-08 21:11:44,Wednesday,21:11:44,2021,Winter,PrimeTime
4852,10185,390,9,0,14,4,10900,98100,10s,Low-Price,2021-03-21 20:06:32,Saturday,20:06:32,2021,Spring,PrimeTime
4853,10588,160,6,0,24,3,39400,236400,20s,High-Price,2021-01-07 21:49:23,Saturday,21:49:23,2021,Winter,PrimeTime
4854,10497,228,1,1,20,6,22000,22000,10s,Medium-Price,2021-03-26 19:37:24,Friday,19:37:24,2021,Spring,PrimeTime
4855,10572,228,20,1,23,7,22000,440000,20s,Medium-Price,2021-02-16 15:55:43,Monday,15:55:43,2021,Winter,DayTime
4856,10804,160,5,0,27,6,39400,197000,20s,High-Price,2021-03-16 20:09:56,Tuesday,20:09:56,2021,Spring,PrimeTime
4857,10332,152,11,0,20,5,38700,425700,10s,High-Price,2021-01-15 13:20:39,Friday,13:20:39,2021,Winter,DayTime
4858,10754,262,5,1,24,6,21300,106500,20s,Medium-Price,2021-03-07 21:56:45,Sunday,21:56:45,2021,Spring,PrimeTime
4859,10560,170,6,0,31,5,38000,228000,30s,High-Price,2021-02-19 19:02:37,Sunday,19:02:37,2021,Winter,PrimeTime
4860,10434,165,2,0,25,5,36500,73000,20s,High-Price,2021-02-14 23:48:30,Monday,23:48:30,2021,Winter,PrimeTime
